experiment_id,day_number,visitors_control,visitors_treatment,conversions_control,conversions_treatment,conversion_rate_control,conversion_rate_treatment,observed_lift,daily_visitors_this_day,daily_conversions_control,daily_conversions_treatment,sample_size_progress,device_type,region,traffic_source,segment,experiment_category,baseline_conversion_rate,true_treatment_effect,effect_type,final_outcome,final_p_value,final_z_statistic,final_lift,winner_binary
856,13,7439,7439,473,348,0.063584,0.04678,-0.016803,583,46,40,0.9161,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
856,14,7954,7954,505,364,0.06349,0.045763,-0.017727,515,32,16,0.9796,Mobile,EU,Social,New Users,Landing Page,0.06241691251282332,-0.017796400224900692,negative,control_wins,8.683301981893266e-07,-4.919347884621794,-0.01772692984661805,0
857,1,1879,1879,86,44,0.045769,0.023417,-0.022352,1879,86,44,0.0809,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,2,3590,3590,159,83,0.04429,0.02312,-0.02117,1711,73,39,0.1546,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,3,5461,5461,230,122,0.042117,0.02234,-0.019777,1871,71,39,0.2351,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,4,6934,6934,276,149,0.039804,0.021488,-0.018316,1473,46,27,0.2985,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,5,8360,8360,329,185,0.039354,0.022129,-0.017225,1426,53,36,0.3599,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,6,10040,10040,401,214,0.03994,0.021315,-0.018625,1680,72,29,0.4323,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,7,11537,11537,457,243,0.039612,0.021063,-0.018549,1497,56,29,0.4967,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,8,13375,13375,514,281,0.03843,0.021009,-0.017421,1838,57,38,0.5759,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,9,14994,14994,567,312,0.037815,0.020808,-0.017007,1619,53,31,0.6456,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,10,16787,16787,625,353,0.037231,0.021028,-0.016203,1793,58,41,0.7228,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,11,18454,18454,690,391,0.03739,0.021188,-0.016202,1667,65,38,0.7945,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,12,20127,20127,750,429,0.037263,0.021315,-0.015949,1673,60,38,0.8666,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,13,21876,21876,795,472,0.036341,0.021576,-0.014765,1749,45,43,0.9419,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
857,14,23453,23453,851,515,0.036285,0.021959,-0.014327,1577,56,43,1.0098,Mobile,APAC,Paid,New Users,Checkout,0.03621344353417613,-0.013997551642188286,negative,control_wins,0.0,-9.226385875962196,-0.014326525391207948,0
858,1,1174,1174,111,108,0.094549,0.091993,-0.002555,1174,111,108,0.0764,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,2,2354,2354,249,198,0.105777,0.084112,-0.021665,1180,138,90,0.1531,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,3,3372,3372,348,281,0.103203,0.083333,-0.01987,1018,99,83,0.2194,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,4,4608,4608,482,370,0.104601,0.080295,-0.024306,1236,134,89,0.2998,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,5,5870,5870,624,449,0.106303,0.076491,-0.029813,1262,142,79,0.3819,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,6,6988,6988,758,548,0.108472,0.07842,-0.030052,1118,134,99,0.4546,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,7,8025,8025,883,644,0.110031,0.080249,-0.029782,1037,125,96,0.5221,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,8,9076,9076,994,704,0.10952,0.077567,-0.031952,1051,111,60,0.5904,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,9,10201,10201,1113,790,0.109107,0.077443,-0.031664,1125,119,86,0.6636,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,10,11136,11136,1202,859,0.107938,0.077137,-0.030801,935,89,69,0.7244,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,11,12170,12170,1312,926,0.107806,0.076089,-0.031717,1034,110,67,0.7917,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,12,13119,13119,1407,996,0.107249,0.07592,-0.031329,949,95,70,0.8534,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,13,14257,14257,1514,1086,0.106193,0.076173,-0.03002,1138,107,90,0.9275,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
858,14,15389,15389,1624,1187,0.10553,0.077133,-0.028397,1132,110,101,1.0011,Mobile,APAC,Organic,Returning,Checkout,0.11025138066869988,-0.034425174164792224,negative,control_wins,0.0,-8.646657778765936,-0.028396906881538758,0
859,1,622,622,82,55,0.131833,0.088424,-0.043408,622,82,55,0.0651,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,2,1216,1216,157,104,0.129112,0.085526,-0.043586,594,75,49,0.1274,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,3,1922,1922,244,169,0.126951,0.087929,-0.039022,706,87,65,0.2013,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,4,2533,2533,327,223,0.129096,0.088038,-0.041058,611,83,54,0.2653,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,5,3289,3289,412,282,0.125266,0.08574,-0.039526,756,85,59,0.3445,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,6,4062,4062,510,354,0.125554,0.087149,-0.038405,773,98,72,0.4254,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,7,4666,4666,576,402,0.123446,0.086155,-0.037291,604,66,48,0.4887,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,8,5293,5293,657,452,0.124126,0.085396,-0.03873,627,81,50,0.5544,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,9,6000,6000,747,502,0.1245,0.083667,-0.040833,707,90,50,0.6284,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,10,6728,6728,833,567,0.123811,0.084275,-0.039536,728,86,65,0.7047,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,11,7412,7412,921,636,0.124258,0.085807,-0.038451,684,88,69,0.7763,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,12,8067,8067,993,682,0.123094,0.084542,-0.038552,655,72,46,0.8449,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,13,8709,8709,1077,742,0.123665,0.085199,-0.038466,642,84,60,0.9121,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
859,14,9424,9424,1168,797,0.123939,0.084571,-0.039368,715,91,55,0.987,Mobile,US,Paid,Returning,Pricing,0.1260229926546448,-0.04223258991939765,negative,control_wins,0.0,-8.843016972821408,-0.03936757215619695,0
860,1,1077,1077,46,45,0.042711,0.041783,-0.000929,1077,46,45,0.0699,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,2,2220,2220,93,100,0.041892,0.045045,0.003153,1143,47,55,0.144,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,3,3414,3414,141,155,0.041301,0.045401,0.004101,1194,48,55,0.2215,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,4,4662,4662,184,208,0.039468,0.044616,0.005148,1248,43,53,0.3025,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,5,5638,5638,224,253,0.03973,0.044874,0.005144,976,40,45,0.3658,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,6,6637,6637,250,295,0.037668,0.044448,0.00678,999,26,42,0.4306,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,7,7760,7760,291,353,0.0375,0.04549,0.00799,1123,41,58,0.5034,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,8,9005,9005,350,419,0.038867,0.04653,0.007662,1245,59,66,0.5842,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,9,10090,10090,404,473,0.04004,0.046878,0.006838,1085,54,54,0.6546,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,10,11235,11235,456,518,0.040587,0.046106,0.005518,1145,52,45,0.7289,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,11,12267,12267,481,576,0.039211,0.046955,0.007744,1032,25,58,0.7958,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,12,13470,13470,547,634,0.040609,0.047068,0.006459,1203,66,58,0.8739,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,13,14605,14605,594,676,0.040671,0.046286,0.005615,1135,47,42,0.9475,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
860,14,15666,15666,636,736,0.040597,0.046981,0.006383,1061,42,60,1.0163,Mobile,US,Email,Returning,Onboarding,0.0411704687028199,0.005118447001081468,positive,treatment_wins,0.005764745960750606,2.760870896795224,0.006383250351078763,1
861,1,1351,1351,229,190,0.169504,0.140637,-0.028868,1351,229,190,0.0773,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,2,2638,2638,426,346,0.161486,0.13116,-0.030326,1287,197,156,0.151,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,3,3862,3862,632,512,0.163646,0.132574,-0.031072,1224,206,166,0.221,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,4,5089,5089,858,680,0.168599,0.133622,-0.034977,1227,226,168,0.2913,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,5,6182,6182,1027,834,0.166127,0.134908,-0.03122,1093,169,154,0.3538,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,6,7267,7267,1185,965,0.163066,0.132792,-0.030274,1085,158,131,0.4159,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,7,8643,8643,1405,1155,0.162559,0.133634,-0.028925,1376,220,190,0.4947,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,8,9856,9856,1608,1331,0.163149,0.135045,-0.028105,1213,203,176,0.5641,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,9,10937,10937,1761,1470,0.161013,0.134406,-0.026607,1081,153,139,0.626,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,10,12246,12246,1975,1644,0.161277,0.134248,-0.027029,1309,214,174,0.7009,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,11,13562,13562,2194,1822,0.161776,0.134346,-0.02743,1316,219,178,0.7762,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,12,14707,14707,2413,1979,0.164072,0.134562,-0.02951,1145,219,157,0.8417,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,13,15921,15921,2591,2129,0.162741,0.133723,-0.029018,1214,178,150,0.9112,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
861,14,17196,17196,2800,2273,0.162829,0.132182,-0.030647,1275,209,144,0.9842,Desktop,US,Paid,New Users,Checkout,0.1618396948381518,-0.029709335610808334,negative,control_wins,1.1102230246251565e-15,-8.01368603468929,-0.030646662014421955,0
862,1,1816,1816,200,126,0.110132,0.069383,-0.040749,1816,200,126,0.0691,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,2,3668,3668,415,251,0.113141,0.06843,-0.044711,1852,215,125,0.1397,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,3,5751,5751,643,405,0.111807,0.070423,-0.041384,2083,228,154,0.219,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,4,7794,7794,848,552,0.108802,0.070824,-0.037978,2043,205,147,0.2968,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,5,9777,9777,1043,696,0.106679,0.071187,-0.035491,1983,195,144,0.3723,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,6,11673,11673,1252,824,0.107256,0.07059,-0.036666,1896,209,128,0.4444,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,7,13609,13609,1474,945,0.108311,0.069439,-0.038871,1936,222,121,0.5182,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,8,15424,15424,1675,1093,0.108597,0.070864,-0.037733,1815,201,148,0.5873,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,9,17315,17315,1878,1237,0.108461,0.071441,-0.03702,1891,203,144,0.6593,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,10,19213,19213,2091,1383,0.108833,0.071983,-0.03685,1898,213,146,0.7315,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
862,11,21294,21294,2314,1541,0.108669,0.072368,-0.036301,2081,223,158,0.8108,Desktop,US,Social,New Users,Checkout,0.1070591019071647,-0.03414052708075213,negative,control_wins,0.0,-13.909599491209777,-0.03462221718259818,0
